rank,title,author,avg_rating,num_ratings,cover_img_url,goodreads_url,source
354,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Hunter S. Thompson,4.06,384351,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703312483i/7745._SY75_.jpg,https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas,GoodReads
355,"Marked (House of Night, #1)",P.C. Cast,3.82,526750,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317067002i/30183._SX50_.jpg,https://www.goodreads.com/book/show/30183.Marked,GoodReads
356,The Complete Sherlock Holmes,Arthur Conan Doyle,4.51,218843,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348815538i/188572._SY75_.jpg,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,GoodReads
357,"Wonder (Wonder, #1)",R.J. Palacio,4.35,1212595,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545695751i/11387515._SY75_.jpg,https://www.goodreads.com/book/show/11387515-wonder,GoodReads
358,For Whom the Bell Tolls,Ernest Hemingway,3.99,323285,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492591524i/46170._SY75_.jpg,https://www.goodreads.com/book/show/46170.For_Whom_the_Bell_Tolls,GoodReads
359,The Idiot,Fyodor Dostoevsky,4.21,225390,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657539107i/12505._SY75_.jpg,https://www.goodreads.com/book/show/12505.The_Idiot,GoodReads
360,Island of the Blue Dolphins,Scott O'Dell,3.88,352875,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533405446i/41044096._SX50_.jpg,https://www.goodreads.com/book/show/41044096-island-of-the-blue-dolphins,GoodReads
361,Othello,William Shakespeare,3.89,444245,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459795105i/12996._SY75_.jpg,https://www.goodreads.com/book/show/12996.Othello,GoodReads
362,"Inkheart (Inkworld, #1)",Cornelia Funke,3.93,445765,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538266636i/28194._SX50_.jpg,https://www.goodreads.com/book/show/28194.Inkheart,GoodReads
363,Stranger in a Strange Land,Robert A. Heinlein,3.92,328913,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156897088i/350._SY75_.jpg,https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land,GoodReads
364,Into the Wild,Jon Krakauer,4.02,1210025,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634587789i/1845._SY75_.jpg,https://www.goodreads.com/book/show/1845.Into_the_Wild,GoodReads
365,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.15,4421059,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546406962i/16096824._SY75_.jpg,https://www.goodreads.com/book/show/16096824-a-court-of-thorns-and-roses,GoodReads
366,Roots: The Saga of an American Family,Alex Haley,4.45,165772,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329398936i/546018._SY75_.jpg,https://www.goodreads.com/book/show/546018.Roots,GoodReads
367,Never Let Me Go,Kazuo Ishiguro,3.85,887171,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353048590i/6334._SY75_.jpg,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go,GoodReads
368,"Ready Player One (Ready Player One, #1)",Ernest Cline,4.22,1326062,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500930947i/9969571._SY75_.jpg,https://www.goodreads.com/book/show/9969571-ready-player-one,GoodReads
369,"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,4.28,1854838,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545494980i/40916679._SY75_.jpg,https://www.goodreads.com/book/show/40916679-a-good-girl-s-guide-to-murder,GoodReads
370,"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,4.57,3774857,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1761312598i/61431922._SY75_.jpg,https://www.goodreads.com/book/show/61431922-fourth-wing,GoodReads
371,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,4.48,1034607,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617768316i/68428._SY75_.jpg,https://www.goodreads.com/book/show/68428.Mistborn,GoodReads
372,All the Light We Cannot See,Anthony Doerr,4.31,2030332,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451445646i/18143977._SY75_.jpg,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see,GoodReads
373,"Neverwhere (London Below, #1)",Neil Gaiman,4.16,565981,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348747943i/14497._SX50_.jpg,https://www.goodreads.com/book/show/14497.Neverwhere,GoodReads
374,"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,4.11,219952,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347515742i/43814._SY75_.jpg,https://www.goodreads.com/book/show/43814.The_Vampire_Lestat,GoodReads
375,King Lear,William Shakespeare,3.91,241240,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331563731i/12938._SY75_.jpg,https://www.goodreads.com/book/show/12938.King_Lear,GoodReads
376,"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,4.25,783684,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327708260i/6892870._SX50_.jpg,https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,GoodReads
377,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,686330,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201354i/12127750._SY75_.jpg,https://www.goodreads.com/book/show/12127750-the-mark-of-athena,GoodReads
378,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.4,680678,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201114i/9520360._SY75_.jpg,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,GoodReads
379,"Foundation (Foundation, #1)",Isaac Asimov,4.17,607022,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900846i/29579._SX50_.jpg,https://www.goodreads.com/book/show/29579.Foundation,GoodReads
380,"Delirium (Delirium, #1)",Lauren Oliver,3.95,480917,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327890411i/11614718._SX50_.jpg,https://www.goodreads.com/book/show/11614718-delirium,GoodReads
381,White Oleander,Janet Fitch,,369181,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501159524i/32234._SY75_.jpg,https://www.goodreads.com/book/show/32234.White_Oleander,GoodReads
382,The Martian,Andy Weir,4.42,1338597,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413706054i/18007564._SY75_.jpg,https://www.goodreads.com/book/show/18007564-the-martian,GoodReads
383,"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,,710724,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358259032i/11505797._SY75_.jpg,https://www.goodreads.com/book/show/11505797-beautiful-disaster,GoodReads
384,Uncle Tom’s Cabin,Harriet Beecher Stowe,3.92,245340,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414349231i/46787._SY75_.jpg,https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,GoodReads
385,Blood River: A Journey to Africa’s Broken Heart,Tim Butcher,3.98,12225,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531681288i/2184798._SY75_.jpg,https://www.goodreads.com/book/show/2184798.Blood_River,GoodReads
386,Paradise Lost,John Milton,3.86,185801,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526070678i/15997._SY75_.jpg,https://www.goodreads.com/book/show/15997.Paradise_Lost,GoodReads
387,James and the Giant Peach,Roald Dahl,4.04,523316,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320412586i/6689._SX50_.jpg,https://www.goodreads.com/book/show/6689.James_and_the_Giant_Peach,GoodReads
388,"The Once and Future King (The Once and Future King, #1–5)",T.H. White,4.06,120090,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338741283i/43545._SY75_.jpg,https://www.goodreads.com/book/show/43545.The_Once_and_Future_King,GoodReads
389,The Time Machine,H.G. Wells,3.89,574242,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327942880i/2493._SY75_.jpg,https://www.goodreads.com/book/show/2493.The_Time_Machine,GoodReads
390,Midnight Sun [2008 Draft],Stephenie Meyer,4.01,148901,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,https://www.goodreads.com/book/show/4502877-midnight-sun-2008-draft,GoodReads
391,Candide,Voltaire,3.76,306545,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345060082i/19380._SY75_.jpg,https://www.goodreads.com/book/show/19380.Candide,GoodReads
392,"All Creatures Great and Small (All Creatures Great and Small, #1-2)",James Herriot,4.36,160983,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393644607i/32085._SX50_.jpg,https://www.goodreads.com/book/show/32085.All_Creatures_Great_and_Small,GoodReads
393,I Know This Much Is True,Wally Lamb,4.21,330997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373532198i/227711._SY75_.jpg,https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,GoodReads
394,Hamlet,William Shakespeare,4.03,1074727,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351051208i/1420._SY75_.jpg,https://www.goodreads.com/book/show/1420.Hamlet,GoodReads
395,The Complete Works,William Shakespeare,4.48,57872,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327884293i/569564._SY75_.jpg,https://www.goodreads.com/book/show/569564.The_Complete_Works,GoodReads
396,"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,1827289,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665087720i/17347634._SY75_.jpg,https://www.goodreads.com/book/show/17347634-me-before-you,GoodReads
397,"Heidi (Heidi, #1-2)",Johanna Spyri,4.04,213402,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388462714i/93._SX50_.jpg,https://www.goodreads.com/book/show/93.Heidi,GoodReads
398,The Historian,Elizabeth Kostova,3.8,279352,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717145561i/30236962._SY75_.jpg,https://www.goodreads.com/book/show/30236962-the-historian,GoodReads
399,Invisible Man,Ralph Ellison,3.92,204862,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556482805i/16981._SY75_.jpg,https://www.goodreads.com/book/show/16981.Invisible_Man,GoodReads
400,Flow Down Like Silver,Ki Longfellow,4.01,4515,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348371147i/6801755._SY75_.jpg,https://www.goodreads.com/book/show/6801755-flow-down-like-silver,GoodReads
401,The Thirteenth Tale,Diane Setterfield,3.98,329172,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346267826i/40440._SX50_.jpg,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,GoodReads
402,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.55,631731,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452624392i/1215032._SY75_.jpg,https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear,GoodReads
403,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.21,572355,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477703i/8755776._SY75_.jpg,https://www.goodreads.com/book/show/8755776-city-of-lost-souls,GoodReads
404,"Lamb: The Gospel According to Biff, Christ’s Childhood Pal",Christopher Moore,4.22,183886,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331419009i/28881._SY75_.jpg,https://www.goodreads.com/book/show/28881.Lamb,GoodReads
405,"Walden or, Life in the Woods",Henry David Thoreau,3.77,206706,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630470982i/16902._SY75_.jpg,https://www.goodreads.com/book/show/16902.Walden_or_Life_in_the_Woods,GoodReads
406,The Complete Maus,Art Spiegelman,4.58,260659,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327354180i/15195._SX50_.jpg,https://www.goodreads.com/book/show/15195.The_Complete_Maus,GoodReads
407,Leaves of Grass,Walt Whitman,4.11,117951,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418012204i/27494._SX50_.jpg,https://www.goodreads.com/book/show/27494.Leaves_of_Grass,GoodReads
408,"Are You There God? It’s Me, Margaret",Judy Blume,3.95,258833,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388356524i/37732._SY75_.jpg,https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret,GoodReads
409,"Graceling (Graceling Realm, #1)",Kristin Cashore,4.06,482814,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331548394i/3236307._SY75_.jpg,https://www.goodreads.com/book/show/3236307-graceling,GoodReads
410,Different Seasons,Stephen  King,4.36,224175,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1763979040i/39662._SX50_.jpg,https://www.goodreads.com/book/show/39662.Different_Seasons,GoodReads
411,"Ignite Me (Shatter Me, #3)",Tahereh Mafi,4.44,701471,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375972497i/13188676._SY75_.jpg,https://www.goodreads.com/book/show/13188676-ignite-me,GoodReads
412,The Cider House Rules,John Irving,4.17,198104,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327962519i/4687._SY75_.jpg,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules,GoodReads
413,Mrs. Dalloway,Virginia Woolf,3.77,366714,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646148221i/14942._SY75_.jpg,https://www.goodreads.com/book/show/14942.Mrs_Dalloway,GoodReads
414,Fangirl,Rainbow Rowell,3.93,786354,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355886270i/16068905._SX50_.jpg,https://www.goodreads.com/book/show/16068905-fangirl,GoodReads
415,"Legend (Legend, #1)",Marie Lu,4.15,569832,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501368160i/9275658._SY75_.jpg,https://www.goodreads.com/book/show/9275658-legend,GoodReads
416,A Little Life,Hanya Yanagihara,4.27,973296,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446469353i/22822858._SY75_.jpg,https://www.goodreads.com/book/show/22822858-a-little-life,GoodReads
417,Do Androids Dream of Electric Sheep?,Philip K. Dick,4.09,525128,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507838927i/36402034._SY75_.jpg,https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep,GoodReads
418,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,4.27,330980,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165961740i/9375._SY75_.jpg,https://www.goodreads.com/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,GoodReads
419,"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,4.13,396797,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355929358i/8921._SX50_.jpg,https://www.goodreads.com/book/show/8921.The_Hound_of_the_Baskervilles,GoodReads
420,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,4.28,685722,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328320260i/12000020._SY75_.jpg,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,GoodReads
421,Sophie’s World,Jostein Gaarder,3.97,287401,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343459906i/10959._SY75_.jpg,https://www.goodreads.com/book/show/10959.Sophie_s_World,GoodReads
422,The Awakening,Kate Chopin,3.69,231021,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170507247i/58345._SY75_.jpg,https://www.goodreads.com/book/show/58345.The_Awakening,GoodReads
423,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.75,420457,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708114013i/37781._SY75_.jpg,https://www.goodreads.com/book/show/37781.Things_Fall_Apart,GoodReads
424,Middlemarch,George Eliot,4.04,183335,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568307771i/19089._SY75_.jpg,https://www.goodreads.com/book/show/19089.Middlemarch,GoodReads
425,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.63,3355293,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620325671i/50659468._SY75_.jpg,https://www.goodreads.com/book/show/50659468-a-court-of-mist-and-fury,GoodReads
426,Black Beauty,Anna Sewell,,301722,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578265482i/3685._SY75_.jpg,https://www.goodreads.com/book/show/3685.Black_Beauty,GoodReads
427,The Graveyard Book,Neil Gaiman,4.15,569169,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531295292i/2213661._SY75_.jpg,https://www.goodreads.com/book/show/2213661.The_Graveyard_Book,GoodReads
428,The Monster at the End of this Book,Jon Stone,4.46,127489,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193494i/44186._SX50_.jpg,https://www.goodreads.com/book/show/44186.The_Monster_at_the_End_of_this_Book,GoodReads
429,Number the Stars,Lois Lowry,4.2,630332,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630542426i/47281._SX50_.jpg,https://www.goodreads.com/book/show/47281.Number_the_Stars,GoodReads
430,Stardust,Neil Gaiman,4.09,485605,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459127484i/16793._SY75_.jpg,https://www.goodreads.com/book/show/16793.Stardust,GoodReads
